date,ticker,name,price
2008-10-24,EURO50,EuroStoxx 50  (Price Return),2333.3
2008-10-24,DJIA,Dow Jones Industrial Average Index  (Price Return),8379.0
2008-10-24,NIKKEI,Nikkei 225 (Price Return),7649.1
2008-10-24,DAX,DAX (Total Return),4295.7
2008-10-27,SMI,SMI (Price Return),5500.9
2008-10-27,EURO50,EuroStoxx 50  (Price Return),2293.1
2008-10-27,DJIA,Dow Jones Industrial Average Index  (Price Return),8176.0
2008-10-27,NIKKEI,Nikkei 225 (Price Return),7162.9
2008-10-27,DAX,DAX (Total Return),4334.6
2008-10-28,SMI,SMI (Price Return),5538.5
2008-10-28,EURO50,EuroStoxx 50  (Price Return),2381.7
2008-10-28,DJIA,Dow Jones Industrial Average Index  (Price Return),9065.0
2008-10-28,NIKKEI,Nikkei 225 (Price Return),7621.9
2008-10-28,DAX,DAX (Total Return),4823.5
2008-10-29,SMI,SMI (Price Return),5880.6
2008-10-29,EURO50,EuroStoxx 50  (Price Return),2515.2
2008-10-29,DJIA,Dow Jones Industrial Average Index  (Price Return),8991.0
2008-10-29,NIKKEI,Nikkei 225 (Price Return),8211.9
2008-10-29,DAX,DAX (Total Return),4808.7
2008-10-30,SMI,SMI (Price Return),5842.3
2008-10-30,EURO50,EuroStoxx 50  (Price Return),2528.0
2008-10-30,DJIA,Dow Jones Industrial Average Index  (Price Return),9181.0
2008-10-30,NIKKEI,Nikkei 225 (Price Return),9029.8
2008-10-30,DAX,DAX (Total Return),4869.3
2008-10-31,SMI,SMI (Price Return),6153.2
2008-10-31,EURO50,EuroStoxx 50  (Price Return),2591.8
2008-10-31,DJIA,Dow Jones Industrial Average Index  (Price Return),9325.0
2008-10-31,NIKKEI,Nikkei 225 (Price Return),8577.0
2008-10-31,DAX,DAX (Total Return),4988.0
2008-11-03,SMI,SMI (Price Return),6233.9
2008-11-03,EURO50,EuroStoxx 50  (Price Return),2610.0
2008-11-03,DJIA,Dow Jones Industrial Average Index  (Price Return),9320.0
2008-11-03,NIKKEI,Nikkei 225 (Price Return),8577.0
2008-11-03,DAX,DAX (Total Return),5026.8
2008-11-04,SMI,SMI (Price Return),6400.0
2008-11-04,EURO50,EuroStoxx 50  (Price Return),2755.1
2008-11-04,DJIA,Dow Jones Industrial Average Index  (Price Return),9625.0
2008-11-04,NIKKEI,Nikkei 225 (Price Return),9114.6
2008-11-04,DAX,DAX (Total Return),5278.0
2008-11-05,SMI,SMI (Price Return),6177.1
2008-11-05,EURO50,EuroStoxx 50  (Price Return),2710.7
2008-11-05,DJIA,Dow Jones Industrial Average Index  (Price Return),9139.0
2008-11-05,NIKKEI,Nikkei 225 (Price Return),9521.2
2008-11-05,DAX,DAX (Total Return),5166.9
2008-11-06,SMI,SMI (Price Return),5924.9
2008-11-06,EURO50,EuroStoxx 50  (Price Return),2542.0
2008-11-06,DJIA,Dow Jones Industrial Average Index  (Price Return),8696.0
2008-11-06,NIKKEI,Nikkei 225 (Price Return),8899.1
2008-11-06,DAX,DAX (Total Return),4813.6
2008-11-07,SMI,SMI (Price Return),6008.2
2008-11-07,EURO50,EuroStoxx 50  (Price Return),2602.5
2008-11-07,DJIA,Dow Jones Industrial Average Index  (Price Return),8944.0
2008-11-07,NIKKEI,Nikkei 225 (Price Return),8583.0
2008-11-07,DAX,DAX (Total Return),4938.5
2008-11-10,SMI,SMI (Price Return),6090.6
2008-11-10,EURO50,EuroStoxx 50  (Price Return),2625.8
2008-11-10,DJIA,Dow Jones Industrial Average Index  (Price Return),8871.0
2008-11-10,NIKKEI,Nikkei 225 (Price Return),9081.4
2008-11-10,DAX,DAX (Total Return),5025.5
2008-11-11,SMI,SMI (Price Return),5880.8
2008-11-11,EURO50,EuroStoxx 50  (Price Return),2483.6
2008-11-11,DJIA,Dow Jones Industrial Average Index  (Price Return),8694.0
2008-11-11,NIKKEI,Nikkei 225 (Price Return),8809.3
2008-11-11,DAX,DAX (Total Return),4761.6
2008-11-12,SMI,SMI (Price Return),5702.9
2008-11-12,EURO50,EuroStoxx 50  (Price Return),2400.7
2008-11-12,DJIA,Dow Jones Industrial Average Index  (Price Return),8283.0
2008-11-12,NIKKEI,Nikkei 225 (Price Return),8695.5
2008-11-12,DAX,DAX (Total Return),4620.8
2008-11-13,SMI,SMI (Price Return),5740.0
2008-11-13,EURO50,EuroStoxx 50  (Price Return),2429.9
2008-11-13,DJIA,Dow Jones Industrial Average Index  (Price Return),8835.0
2008-11-13,NIKKEI,Nikkei 225 (Price Return),8238.6
2008-11-13,DAX,DAX (Total Return),4649.5
2008-11-14,SMI,SMI (Price Return),5834.8
2008-11-14,EURO50,EuroStoxx 50  (Price Return),2456.4
2008-11-14,DJIA,Dow Jones Industrial Average Index  (Price Return),8497.0
2008-11-14,NIKKEI,Nikkei 225 (Price Return),8462.4
2008-11-14,DAX,DAX (Total Return),4710.2
2008-11-17,SMI,SMI (Price Return),5646.4
2008-11-17,EURO50,EuroStoxx 50  (Price Return),2364.8
2008-11-17,DJIA,Dow Jones Industrial Average Index  (Price Return),8274.0
2008-11-17,NIKKEI,Nikkei 225 (Price Return),8522.6
2008-11-17,DAX,DAX (Total Return),4557.3
2008-11-18,SMI,SMI (Price Return),5675.6
2008-11-18,EURO50,EuroStoxx 50  (Price Return),2390.1
2008-11-18,DJIA,Dow Jones Industrial Average Index  (Price Return),8425.0
2008-11-18,NIKKEI,Nikkei 225 (Price Return),8328.4
2008-11-18,DAX,DAX (Total Return),4579.5
2008-11-19,SMI,SMI (Price Return),5524.1
2008-11-19,EURO50,EuroStoxx 50  (Price Return),2295.4
2008-11-19,DJIA,Dow Jones Industrial Average Index  (Price Return),7997.0
2008-11-19,NIKKEI,Nikkei 225 (Price Return),8273.2
2008-11-19,DAX,DAX (Total Return),4354.1
2008-11-20,SMI,SMI (Price Return),5306.1
2008-11-20,EURO50,EuroStoxx 50  (Price Return),2226.0
2008-11-20,DJIA,Dow Jones Industrial Average Index  (Price Return),7552.0
2008-11-20,NIKKEI,Nikkei 225 (Price Return),7703.0
2008-11-20,DAX,DAX (Total Return),4220.2
2008-11-21,SMI,SMI (Price Return),5144.0
2008-11-21,EURO50,EuroStoxx 50  (Price Return),2165.9
2008-11-21,DJIA,Dow Jones Industrial Average Index  (Price Return),8046.0
2008-11-21,NIKKEI,Nikkei 225 (Price Return),7910.8
2008-11-21,DAX,DAX (Total Return),4127.4
2008-11-24,SMI,SMI (Price Return),5466.4
2008-11-24,EURO50,EuroStoxx 50  (Price Return),2380.3
2008-11-24,DJIA,Dow Jones Industrial Average Index  (Price Return),8443.0
2008-11-24,NIKKEI,Nikkei 225 (Price Return),7910.8
2008-11-24,DAX,DAX (Total Return),4554.3
2008-11-25,SMI,SMI (Price Return),5478.4
2008-11-25,EURO50,EuroStoxx 50  (Price Return),2385.9
2008-11-25,DJIA,Dow Jones Industrial Average Index  (Price Return),8479.0
2008-11-25,NIKKEI,Nikkei 225 (Price Return),8323.9
2008-11-25,DAX,DAX (Total Return),4560.4
2008-11-26,SMI,SMI (Price Return),5498.6
2008-11-26,EURO50,EuroStoxx 50  (Price Return),2373.8
2008-11-26,DJIA,Dow Jones Industrial Average Index  (Price Return),8727.0
2008-11-26,NIKKEI,Nikkei 225 (Price Return),8213.2
2008-11-26,DAX,DAX (Total Return),4560.5
2008-11-27,SMI,SMI (Price Return),5498.6
2008-11-27,EURO50,EuroStoxx 50  (Price Return),2428.0
2008-11-27,DJIA,Dow Jones Industrial Average Index  (Price Return),8727.0
2008-11-27,NIKKEI,Nikkei 225 (Price Return),8373.4
2008-11-27,DAX,DAX (Total Return),4665.3
2008-11-28,SMI,SMI (Price Return),5816.6
2008-11-28,EURO50,EuroStoxx 50  (Price Return),2430.3
2008-11-28,DJIA,Dow Jones Industrial Average Index  (Price Return),8829.0
2008-11-28,NIKKEI,Nikkei 225 (Price Return),8512.3
2008-11-28,DAX,DAX (Total Return),4669.4
2008-12-01,SMI,SMI (Price Return),5527.6
2008-12-01,EURO50,EuroStoxx 50  (Price Return),2288.4
2008-12-01,DJIA,Dow Jones Industrial Average Index  (Price Return),8149.0
2008-12-01,NIKKEI,Nikkei 225 (Price Return),8397.2
2008-12-01,DAX,DAX (Total Return),4394.8
2008-12-02,SMI,SMI (Price Return),5537.6
2008-12-02,EURO50,EuroStoxx 50  (Price Return),2354.1
2008-12-02,DJIA,Dow Jones Industrial Average Index  (Price Return),8419.0
2008-12-02,NIKKEI,Nikkei 225 (Price Return),7863.7
2008-12-02,DAX,DAX (Total Return),4531.8
2008-12-03,SMI,SMI (Price Return),5604.2
2008-12-03,EURO50,EuroStoxx 50  (Price Return),2369.5
2008-12-03,DJIA,Dow Jones Industrial Average Index  (Price Return),8592.0
2008-12-03,NIKKEI,Nikkei 225 (Price Return),8004.1
2008-12-03,DAX,DAX (Total Return),4567.2
2008-12-04,SMI,SMI (Price Return),5649.1
2008-12-04,EURO50,EuroStoxx 50  (Price Return),2368.7
2008-12-04,DJIA,Dow Jones Industrial Average Index  (Price Return),8376.0
2008-12-04,NIKKEI,Nikkei 225 (Price Return),7924.2
2008-12-04,DAX,DAX (Total Return),4564.2
2008-12-05,SMI,SMI (Price Return),5530.8
2008-12-05,EURO50,EuroStoxx 50  (Price Return),2252.1
2008-12-05,DJIA,Dow Jones Industrial Average Index  (Price Return),8635.0
2008-12-05,NIKKEI,Nikkei 225 (Price Return),7917.5
2008-12-05,DAX,DAX (Total Return),4381.5
2008-12-08,SMI,SMI (Price Return),5818.8
2008-12-08,EURO50,EuroStoxx 50  (Price Return),2449.3
2008-12-08,DJIA,Dow Jones Industrial Average Index  (Price Return),8934.0
2008-12-08,NIKKEI,Nikkei 225 (Price Return),8329.1
2008-12-08,DAX,DAX (Total Return),4715.9
2008-12-09,SMI,SMI (Price Return),5845.6
2008-12-09,EURO50,EuroStoxx 50  (Price Return),2480.8
2008-12-09,DJIA,Dow Jones Industrial Average Index  (Price Return),8691.0
2008-12-09,NIKKEI,Nikkei 225 (Price Return),8395.9
2008-12-09,DAX,DAX (Total Return),4779.1
2008-12-10,SMI,SMI (Price Return),5751.9
2008-12-10,EURO50,EuroStoxx 50  (Price Return),2495.6
2008-12-10,DJIA,Dow Jones Industrial Average Index  (Price Return),8761.0
2008-12-10,NIKKEI,Nikkei 225 (Price Return),8660.2
2008-12-10,DAX,DAX (Total Return),4804.9
2008-12-11,SMI,SMI (Price Return),5729.8
2008-12-11,EURO50,EuroStoxx 50  (Price Return),2485.4
2008-12-11,DJIA,Dow Jones Industrial Average Index  (Price Return),8565.0
2008-12-11,NIKKEI,Nikkei 225 (Price Return),8720.6
2008-12-11,DAX,DAX (Total Return),4767.2
2008-12-12,SMI,SMI (Price Return),5636.2
2008-12-12,EURO50,EuroStoxx 50  (Price Return),2418.9
2008-12-12,DJIA,Dow Jones Industrial Average Index  (Price Return),8630.0
2008-12-12,NIKKEI,Nikkei 225 (Price Return),8235.9
2008-12-12,DAX,DAX (Total Return),4663.4
2008-12-15,SMI,SMI (Price Return),5526.5
2008-12-15,EURO50,EuroStoxx 50  (Price Return),2407.5
2008-12-15,DJIA,Dow Jones Industrial Average Index  (Price Return),8565.0
2008-12-15,NIKKEI,Nikkei 225 (Price Return),8664.7
2008-12-15,DAX,DAX (Total Return),4654.8
2008-12-16,SMI,SMI (Price Return),5567.1
2008-12-16,EURO50,EuroStoxx 50  (Price Return),2450.4
2008-12-16,DJIA,Dow Jones Industrial Average Index  (Price Return),8924.0
2008-12-16,NIKKEI,Nikkei 225 (Price Return),8568.0
2008-12-16,DAX,DAX (Total Return),4729.9
2008-12-17,SMI,SMI (Price Return),5548.2
